0.607142857143 , 1.0
1.0 , 1.0
0.9625 , 0.9625
1.0 , 1.0
0.925 , 1.0
0.911111111111 , 0.953488372093
0.909090909091 , 1.0
0.994974874372 , 0.994974874372
0.97247706422 , 0.97247706422
0.940540540541 , 0.925531914894
0.848101265823 , 0.943661971831
0.986813186813 , 0.988986784141
0.96875 , 1.0
1.0 , 1.0
1.0 , 1.0
0.9375 , 0.909090909091
0.889534883721 , 0.932926829268
1.0 , 1.0
0.978417266187 , 0.978417266187
0.9 , 1.0
0.985804416404 , 0.978090766823
0.952380952381 , 1.0
0.988888888889 , 1.0
0.934782608696 , 0.977272727273
0.882352941176 , 0.9375
0.805970149254 , 0.981818181818
0.785714285714 , 1.0
0.995024875622 , 0.987654320988
1.0 , 1.0
1.0 , 1.0
1.0 , 1.0
1.0 , 1.0
0.909090909091 , 1.0
0.972222222222 , 0.972222222222
0.727272727273 , 0.941176470588
0.952380952381 , 1.0
0.833333333333 , 1.0
1.0 , 0.978494623656
0.829268292683 , 0.971428571429
0.99203187251 , 0.99203187251
0.861111111111 , 0.978947368421
0.931034482759 , 1.0
0.980582524272 , 0.990196078431
0.9375 , 1.0
1.0 , 1.0
0.955555555556 , 0.895833333333
0.714285714286 , 1.0
0.75 , 1.0
0.40625 , 0.8125
0.611111111111 , 0.6875
0.2 , 0.666666666667
0.869565217391 , 0.909090909091
0.815789473684 , 0.885714285714
0.875 , 0.933333333333
0.970149253731 , 0.984848484848
0.6 , 1.0
0.984615384615 , 0.989690721649
0.946666666667 , 0.946666666667
1.0 , 0.995652173913
1.0 , 1.0
0.953488372093 , 1.0
0.954545454545 , 1.0
0.92380952381 , 0.979797979798
1.0 , 1.0
0.733333333333 , 1.0
0.847583643123 , 0.608
0.952380952381 , 0.975609756098
0.512820512821 , 1.0
1.0 , 0.979166666667
0.986842105263 , 0.986842105263
0.92 , 0.92
0.98275862069 , 1.0
0.963963963964 , 0.963963963964
1.0 , 1.0
0.9375 , 1.0
0.971014492754 , 1.0
0.952380952381 , 1.0
0.935897435897 , 0.986486486486
0.826086956522 , 1.0
0.95652173913 , 1.0
0.888888888889 , 0.96
0.87037037037 , 1.0
0.851851851852 , 0.978723404255
0.989417989418 , 0.992042440318
1.0 , 1.0
0.878048780488 , 0.878048780488
0.2 , 0.7
0.615384615385 , 1.0
0.731707317073 , 1.0
0.358974358974 , 1.0
0.971428571429 , 0.971428571429
1.0 , 1.0
0.886956521739 , 0.910714285714
1.0 , 1.0
0.75 , 1.0
0.904761904762 , 0.904761904762
0.863636363636 , 0.863636363636
0.952941176471 , 0.97005988024
0.960784313725 , 0.98
1.0 , 1.0
1.0 , 1.0
0.909090909091 , 0.957446808511
0.993710691824 , 1.0
0.941176470588 , 1.0
0.916666666667 , 1.0
1.0 , 0.987654320988
0.895833333333 , 0.977272727273
1.0 , 1.0
0.960396039604 , 0.97
0.772727272727 , 1.0
0.863636363636 , 0.934426229508
1.0 , 1.0
0.951807228916 , 0.9875
0.866666666667 , 0.928571428571
0.678571428571 , 1.0
0.670454545455 , 0.842857142857
0.977011494253 , 0.977011494253
1.0 , 0.982456140351
0.827956989247 , 0.885057471264
0.652173913043 , 0.882352941176
1.0 , 0.995238095238
0.795180722892 , 1.0
0.967880085653 , 0.949579831933
1.0 , 1.0
0.84375 , 0.857142857143
1.0 , 1.0
0.994350282486 , 1.0
0.96 , 0.923076923077
0.736842105263 , 1.0
1.0 , 1.0
0.716049382716 , 1.0
1.0 , 1.0
0.857142857143 , 1.0
0.605263157895 , 0.92
0.961538461538 , 0.980392156863
0.965517241379 , 1.0
0.8 , 1.0
1.0 , 0.6
0.590909090909 , 0.866666666667
1.0 , 1.0
0.938053097345 , 0.97247706422
1.0 , 1.0
1.0 , 1.0
0.0 , 0.0
0.912698412698 , 1.0
0.861111111111 , 0.939393939394
0.810810810811 , 0.909090909091
0.595238095238 , 0.649350649351
0.78125 , 0.961538461538
